date,listing_id,reviewer_name,comments
2016-02-16T05:00:00.000Z,1481361,Poli,"Wayne and Kate are super hosts who were really easy to communicate with and very accommodating. We loved the apartment, its beautiful and in the most wonderful location. We would recommend staying here to all our friends and family and hope to return one day. Thank you Wayne and Kate for making this a truly special stay for us all :)"
2016-02-27T05:00:00.000Z,1481361,Silvia,"Der Kontakt zu den Gastgebern hat  sehr gut funktioniert. Wir hatten das Gefühl, dass unsere Gastgeber wirklich daran interessiert sind, dass wir einen schönen Urlaub haben und uns in der Wohnung wohlfühlen. Unsere Fragen wurden immer sofort und ausführlich beantwortet. Die Wohnung entspricht den Beschreibungen und Bildern.  Sie ist sehr komfortabel und geschmackvoll ausgestattet, so dass wir uns gleich wie zuhause gefühlt haben.   Der Balkon hat einen  tollem Blick auf den Strand, den wir gern und oft genutzt haben, da er schattig war und immer ein kleiner Wind für Erfrischung gesorgt hat. "
2016-03-08T05:00:00.000Z,1481361,Phuong,"Wayne and Kate are actually the ultimate, best hosts we've ever ever had - and their place in Tama is absolutely amazing. Clean, modern, so super comfortable - and the views! We were made to feel so super welcome. We loved the fact that Wayne and Kate donate some of their proceeds to the Tama SLSC - so very important to us. Wayne and Kate respected our privacy but were also extremely hospitable if we ever needed anything - and are also really warm people. Nothing was too much of an ask, and we had such a relaxing getaway because of it. Their home was so easy to relax in, and that balcony served as our main living space for our entire stay - it was hard to resist.Wayne & Kate are such wonderful hosts, we'd jump at the chance of staying there again on our next stay, if they would have us.Thanks Wayne & Kate - you're absolute legends!"
2016-03-22T04:00:00.000Z,1481361,Anna,"Wayne and Kate were fantastic hosts and provided great communication about their apartment and the local area.  Their apartment is in a sensational location, impeccably presented and had everything we needed. We thoroughly enjoyed our weekend. Thanks again. "
2016-04-07T04:00:00.000Z,1481361,Harry,Wayne felt us very welcome and was great at communication and giving advice.  The apartment was clean and tidy and perfect for our stay.  The view was outstanding and we loved sitting on the balcony enjoying the sound of the sea.
2016-04-11T04:00:00.000Z,1481361,Sarah,"Amazing place, great location, perfect weekend getaway spot. Great hosts!"
2016-04-24T04:00:00.000Z,1481361,Melina,"This place was charming, well kept and spacious with the most scenic views. Wayne and Kate were very accommodating and had thought about all the finer details to ensure we had a lovely visit. Would definitely recommend to others. "
2016-05-03T04:00:00.000Z,1481361,Chris,"We had a great time at Wayne & Kate's apartment. The communication prior to and during our stay was fantastic, with everything we needed provided and clearly explained  The view over Tamarama beach is stunning, and we loved listening to the ocean at night.The location is amazing, with many beautiful beaches within walking distance (we'd highly recommend the walk to Coogee). Thanks again for a wonderful stay."
2016-05-15T04:00:00.000Z,1481361,Frances,The apartment is every bit as good as it looks. The location is amazing. The place is so homely. We had the most fabulous time and would definitely stay here again.
2016-05-23T04:00:00.000Z,1481361,Chantelle,"Such a beautiful house with a gorgeous view right on the beachfront!! House had everything we needed,beds were comfy, huge TV, nice living area for us all to relax in! Walking distance to Bondi, free parking, perfect location! Wayne and Kate were so welcoming and provided clear information regarding keys and use of facilities and lots of info about the area. They checked in mid stay to see if anything was needed and always responded promptly! Thankyou for sharing your beautiful home with us!!"
2016-07-16T04:00:00.000Z,1481361,Julie,"We stayed at Wayne & Kate's for a long weekend and it was amazing !!!The location was perfect right across the road from the beach easy walk to Bondi or bronte,the apartment was beautifully decorated ,beds were super comfy ,great kitchen.wayne was a pleasure to communicate with providing easy direction & key info & touched base a day into our trip making sure all was well .I can't imagine a better place to stay if a beach holiday in the heart of Sydney is what your afterThanks Wayne & Kate we really appreciated all your effortsJulie"
2016-07-21T04:00:00.000Z,1481361,Susie,Wonderful spot. Great hosting.
2016-08-13T04:00:00.000Z,1481361,Jessica,"Wayne and Kate's place is why I love Airbnb. Coordinating our arrival and check out was a breeze - and the apartment was everything it promised - big, sunny and right on the beach. I hope we get to return soon. "
2016-09-11T04:00:00.000Z,1481361,Rebecca,"Wayne and Kate were really nice and available to answer all our questions within minutes of asking them. The apartment is basic, but it had everything we needed, was clean and the location and views were amazing! "
2016-10-21T04:00:00.000Z,1481361,Mark,An amazing experience Place looks even better in real lifeBest Airbnb hosts I've ever had view is magical and house is perfectly equipped 
2016-11-05T04:00:00.000Z,1481361,Celina,"We had an amazing time staying at Wayne and Kate's beautiful home. The location could not have been better, if what you're wanting is Sydney beach living. While our first choice was to stay directly on Bondi, much to our surprise this Tamarama location was so much better and away from the chaos on Bondi. This three bedroom home was clean and looked exactly like the pictures. Will definitely book this place again if I ever find myself in Sydney."
2016-11-11T05:00:00.000Z,1481361,Jeffrey,Best Host ever... left my electric toothbrush and they delivered it to where I was staying next in another area.. nothing but Love.
2016-11-19T05:00:00.000Z,1481361,Steven,"Wayne was in constant communication to make sure our arrival was seamless his service was excellent, also the listing description was spot on and the area is  pure gold one of the nicest places you will ever visit."
2016-12-23T05:00:00.000Z,1481361,Susie,Great communication again
2016-12-23T05:00:00.000Z,1481361,Kerry,"Wayne & Kate stayed in contact and made sure we had all the details for arrival and a lovely welcome package at the apartment. The apartment is bright, comfortable and has sweeping views of the ocean which is right outside your window. We were also really surprised at how quiet the building was at night. The apartment is in a great location close to transport, beaches and shops. Thanks Wayne and Kate we would certainly choose to stay at your Tama pad again."
2017-01-02T05:00:00.000Z,1481361,Monica,Great location right on the beach. Champagne and chocolates on arrival a surprising touch. Fantastic sharp knives in the well equiped kitchen with a Nespresso and a good supply of pods to keep us caffeinated!Parking on the street only an issue during the day in the busy summer holiday period but ample spots after hours.
2017-01-03T05:00:00.000Z,1481361,Michelle,"Wayne and Kate's place is amazing, bright and spacious and right beside the beautiful Tamarama beach. It is just a short walk into Bondi along the coast and going in the other direction to Coogee passing some other fabulous beaches. The house has absolutely everything you need and beds are really comfy. Check in and check out were easy. Would certainly recommend staying here and would love to return ourselves one day."
2017-01-08T05:00:00.000Z,1481361,Melissa,"Wayne and Kate's place is everything that we imagined. We stayed there for 5 nights and wished we could have extended our trip! First of all, Wayne and Kate are wonderful hosts. They were very responsive and was happy to answer all of our questions. They were also very accommodating and allowed us to check-in earlier and check-out later to match our flight schedules. Checking in and out was super convenient as they left us with very clear instructions. A manual regarding the apartment was also given to make navigating around the place easier. They even left us coffee and a bottle of bubbles to welcome us! Their apartment is right on Tamarama Beach (2 mins walking), and about 15-20 mins walk from Bondi Beach making it very convenient to go shopping, have a coffee or breakfast! The apartment itself was very clean, and all toilet amenities (including shampoo, conditioner, hairdryer, clean towels etc) were provided. Even though they didn't have air conditioners, they provided us with huge fans that kept us cool throughout our stay. I highly recommend their place, can't wait to visit again! "
2017-02-04T05:00:00.000Z,1481361,Skye,We absolutely loved our stay - it was everything we hoped for and more! And to be just across from the beach was incredible. Thanks Wayne and Kate
2017-02-18T05:00:00.000Z,1481361,Ryan,"Wayne and Kate's property in Tamarama far exceeded any expectations we had.  This was our first airbnb stay, but from just a few minutes after we made the booking, Wayne and Kate ensured this experience would be fantastic for us.The apartment is in an amazing location - literally 50m from the beach and 100m to a beautiful cafe where we enjoyed breakfast each morning.  It's just a short and picturesque walk to Bondi beach, and close to lots of great shops and restaurants.The apartment is very clean and homely.  It has three bedrooms - one with an ensuite - a nice lounge, a fully equipment kitchen, a laundary and a large balcony overlooking Tamarama Beach.The apartment had everything we needed including linen and wifi.We had six adults staying and there was more than enough room for us all, but this location would also be perfect for families of all ages.  We will be bringing our two young children back soon!!We caught a cab to from Sydney airport to Tamarama which cost about $80 each way in a Maxi Taxi.I can't recommend Wayne and Kate's apartment enough.  It's perfect for individuals, couples, families and everyone else.  I'm looking forward to coming back!!"
2017-02-26T05:00:00.000Z,1481361,Abigale,Wayne and Kates place was great!!! The location was awesome and within walking distance to all the main beaches. They were extremely accommodating with all of our request and even suggested things for us to do when the weather wasn't great. We had a great time and would totally recommend them!! Thanks Wayne and Kate!
2017-03-05T05:00:00.000Z,1481361,Phuong,"Kate and Wayne are the absolute best hosts! Accommodating, warm, friendly and always on hand to help whenever we needed. We've stayed at their beachfront place in Tamarama before, and didn't hesitate to stay there again. A++ Would stay again, in a heartbeat.Thanks guys!"
2017-03-11T05:00:00.000Z,1481361,Nicholas,"Wayne and Kate's house was everything we'd hoped for, and a lot more. The view is simply spectacular, the house itself tastefully decorated comfortable, and the little touches that make all the difference put the icing on the cake. You must stay here if you're looking for a little hidden beach oasis in Sydney's eastern suburbs. "
2017-03-22T04:00:00.000Z,1481361,Joe,Amazing views of the beach and really easy to get to other local beaches. Would definitely stay again!
2017-04-01T04:00:00.000Z,1481361,Fran,"Wayne and Kates place is in a great location looking straight out onto Tamarama beach. Accomodation is good - beds comfy, good kitchen and bathroom. Would stay there again. Jeff and Fran."
2017-04-08T04:00:00.000Z,1481361,Shiz,This place is in an amazing location. The beaches are at your doorstep. The hosts were very helpful and thoughtful. Definitely worth a visit!
2017-04-16T04:00:00.000Z,1481361,Cass,"Great view, its all about the view. Over looking Sydney's best beach. Perfect. Transport is a little hit and miss, it always is for the bus but an Uber is only $30 each way from the apartment to the city. Easy stroll along the cliff top to Bondi and all the eating and drinking it offers. Great location for a short break in beautiful Sydney"
2017-04-29T04:00:00.000Z,1481361,Nick,"Amazing space, lots of light and the best views of the beach. Wayne is a great host and we would definitely stay again. "
2017-05-05T04:00:00.000Z,1481361,William,"Hi, We really enjoy the beach view in front of the building.  I think the next tentant will definitely love the Nice home and the local life.Cheers,"
2017-05-13T04:00:00.000Z,1481361,Kim,"A very lovely, tastefully and comfortably appointed apartment in a beautiful location. The view is amazing and you can hear the ocean :). It's a moderate walk to food/shops, but through a very nice area. Would happily stay again."
2017-07-08T04:00:00.000Z,1481361,Cameron,"Wayne and Kate's apartment is a fantastic place to stay, in so many ways. The location is second to none...right across from the beach, good coffee nearby and bondi beach is a short stroll away. Parking looks like it might be tricky, but we never had a problem. There is one flight of stairs to walk up, but even my bad knees coped and it's worth it for the view anyway!The apartment itself is gorgeous. Beautiful views, comfy beds, a well appointed 'library',  a selection of toiletries, lovely lamps, vibrant art and everything easy to find and operate thanks to a small information leaflet, or even a quick phone call...Wayne and Kate were both readily contactable and quick to help when we got a bit stuck at check-in!The apartment is very clean...and I'm pretty fussy when it comes to accommodation cleanliness. The linen is fresh, there are towels aplenty, blankets, pillows, complete kitchen...everything you need to be comfortable. I would highly recommend this apartment for up to 6 (Website hidden by Airbnb) a gem. "
2017-07-23T04:00:00.000Z,1481361,Alec,Wayne & Kate's place was a great experience. The location is great and the view from the balcony was sensational. They made it a really easy with everything set out and done for us with a whole list of things to do in the area. I highly recommend this place as I hope to be returning whenever I'm in Sydney. Very fun weekend over all. Thanks guys !
2017-08-11T04:00:00.000Z,1481361,Sravan,The place is as advertised. Clean and with an absolutely beautiful view. Perfect access to our favorite beach in the area with an amazing walk/run/activity trail. Would go back in a heartbeat!!
2017-08-13T04:00:00.000Z,1481361,Katrina,Wayne and Kate's place was exactly as expected. Bright and airy and with views to die for. It has everything you need for a short stay and in a great location. Only a short walk away to Bondi but if you don't fancy venturing out there's no need to. Wayne was always quick to respond to questions prior to our stay and left a very handy manual with everything you could need to know about the apartment. The Street parking can be tricky at peak times but is untimed all day which is rare so close to Bondi. A great stay!
2017-09-03T04:00:00.000Z,1481361,Sue,"We booked Wayne and Kate's place in order to be close (but not too close) to our daughter's wedding venue in Bondi!  It was perfect!!! The sunroom with its amazing view was the perfect place for hair and makeup to be done.  The apartment was spacious enough to give us all plenty of room and the relaxing vibe was just what we needed to keep us calm! The sound of the ocean and comfy beds ensured a great night's sleep.  Wayne and Kate are so thoughtful and accomodating, and their communication is brilliant. We would love to return for a longer and more relaxing stay next time! Highly recommended!!"
2017-09-11T04:00:00.000Z,1481361,Leonie,"The photography is misleading on two areas, they show a nice ambience inside but there are no photos of the exterior and of a building which is outdated and in need of significant repair.  The building is a serious disappointment.  Secondly the interior photography is selective in as much as it doesn't show details including aspects of disrepair.  The paint on the front door chipped and damaged, carpets are grubby and stained, the window coverings are damaged, their is rust on the internal hinges, windows fittings are corroded; laundry bench cracked,  all matters that can easily be addressed.  A major disappointment other then location.  A very positive aspect was the owners commitment to sharing the daily tariff with the local surf life saving club."
2017-10-07T04:00:00.000Z,1481361,Frances,"This is the second time my family and I have stayed at Wayne and Kate's apartment in Tamarama. It really is that fabulous. A beautiful apartment to stay in, in the most fabulous location, and the most wonderful hosts you could imagine."
2017-10-22T04:00:00.000Z,1481361,Gautam,Wayne and Kate's Tamarama beach apartment is a treat to stay. Excellent location and fantastic property. We loved every minute of staying here.
2017-11-24T05:00:00.000Z,1481361,Stephanie,"Great location, clean and comfortable home, accurate listing, accommodating hosts.  You can't go wrong staying at Wayne and Kate's place."
2017-12-02T05:00:00.000Z,1481361,Glen,"Wayne and Kate's place was amazing.  It's the perfect location on Tamarama beach (beautiful beach between and a short walk to Bondi and Bronte).  The house is fully stocked with amenities, beds were very comfortable, and spaces bright and cozy.  Highly recommended."
2017-12-30T05:00:00.000Z,1481361,Dave,"Wayne and Katie's place is amazing, perfect location on Tamarama beach with the Bonding to Coogee clifftop walk right on your doorstep. Wayne and Kate were perfect hosts, very easy to deal with and clearly are thoughtful and generous people. If we come back to Sydney we will have no hesitation in staying there again."
2018-01-05T05:00:00.000Z,1481361,Linda,Wayne and Kate are truly super hosts and the view from the apartment speaks for itself.
2018-02-24T05:00:00.000Z,1481361,Angela,"We had a great time at Wayne & Kate's apartment. The location was amazing - we could get to three different beaches, all within walking distance, and the views from the apartment itself were unparalleled. Thank you for a wonderful stay!"
2018-03-03T05:00:00.000Z,1481361,Claire,Amazing location right next to the Tamarama beach. The view is fantastic and the hosts have been great with all our questions! Really enjoyed our stay and can’t recommend it more :)
2018-03-16T04:00:00.000Z,1481361,Thomas,"Location Location Location! Absolutely loved this apartment. Balcony with amazing view over the beach. A short walk to Bondi or Bronte with amazing cafes, restaurants etc. The host was really flexible and easy to communicate with. Would definitely stay here again and recommend it to anyone!"
2018-06-16T04:00:00.000Z,1481361,Aldys,"Wayne&kate's place was great, we really enjoyed our stay. great space, very clean and tidy.Special note on communication, they were a great host, very quick responses. They provide complete information about our stay, pretty much everything we need to know about the place.Very recommended!"
2018-07-07T04:00:00.000Z,1481361,Karina,"We had a lovely stay at Wayne and Kate’s apartment. The apartment is very comfortable, Wayne and Kate take a lot of care to make their guests feel welcome. The beds are incredibly comfortable, we hade everything we needed and the view is to die for. Watching the ocean from the balcony was both calming and rejuvenating. The cafe on the beach opposite serves great food and coffee and our kids loved the beach and the playground. Thank you Wayne and Kate for being so attentive and thoughtful, we had a wonderful time."
2018-07-28T04:00:00.000Z,1481361,Stephen,"Couldn’t rate it highly enough. Great place, great location, great hosts. It’s a ripper."
2018-08-06T04:00:00.000Z,1481361,Heather,Wayne and Kate's place is ideally located with views over Tamarama beach. Very comfortable space and beds.  Quiet despite so close to everything.  Bus is 150m down the street. Very enjoyable long weekend stay. Excellent hosts with great and prompt communication
2018-08-13T04:00:00.000Z,1481361,Katrina,"This is our second time staying at Wayne and Kate’s place and once again it was a wonderful stay. The house is in a great location and wonderfully equipped. You can’t complain waking up to views of Tamarama beach! Beautiful! Their communication is second to none. They provide full information on check in /the house, how to use everything and are quick to respond to any questions! 5 stars!!"
2018-08-19T04:00:00.000Z,1481361,Kate,Perfect spot above the beach with fantastic views.
2018-08-26T04:00:00.000Z,1481361,Kate,"Wayne and Kate, what a knockout location! Your apartment was lovely and all that we hoped for. A pleasure to deal with you and a terrific place to stay. Kate and Richard & Co. "
2018-09-02T04:00:00.000Z,1481361,Sophie,Fantastic spot and views. Perfect for a Sydney coastal getaway.
2018-09-09T04:00:00.000Z,1481361,Susan,This was a great place to stay! Amazing views and very comfortable.
2018-09-30T04:00:00.000Z,1481361,Lauren,Absolutely stunning location!
2018-10-10T04:00:00.000Z,1481361,Laura,"Beautiful apartment great location, spacious with all amenities we needed. Beach is lovely. Wayne and Kate communicated wonderfully. We had gloomy weather and the view and location was still enjoyed."
2018-10-28T04:00:00.000Z,1481361,Sarah,"View is amazing, location is perfect. Unfortunately it was very windy while we there and the windows rattled quite loudly. Also, neighbors decided to have a large party and noise went on until early in the morning."
2019-01-07T05:00:00.000Z,1481361,Anne,"Outstanding accommodation, extremely clean, comfortably furnished , beautiful outlook over tamarama beach.  We loved it here!"
2019-02-02T05:00:00.000Z,1481361,Rebekah,Wayne and Kate's place was perfect for a beachside weekend. There were three of us and the space was just right. Close to restaurants (about 15 minutes walk to Bondi) and overlooking Tamarama. Beds were comfortable and space to prepare meals if you are so inclined.
2016-06-30T04:00:00.000Z,10108388,Matt,"Friendly, helpful and welcoming hosts. Beautiful and comfortable apartment. Located opposite beautiful Hyde Park and close to Sydney's main attractions and public transport. We enjoyed having Sydney on our doorstep and exploring the city. Can't wait to visit again! Thank you Desiree and Julian. "
2016-08-22T04:00:00.000Z,10108388,Chris,"Desiree's Airbnb was perfectly appointed. The space is incredibly clean and welcoming. She had everything I needed for work and relaxation. She also provided helpful instructions and was easy to contact for whatever I needed. The location is great - coffee, grocery, dry cleaning, bars, shopping all within minutes. Love this location!"
2016-08-29T04:00:00.000Z,10108388,Scott,The place is perfect for that single or couple who is on a getaway. Great location.  Not to mention your Hostess is impeccable.
2016-09-02T04:00:00.000Z,10108388,Jon,Desireé the host was very friendly and replied quickly to any questions. The apartment was a little noisy from the road outside but it wasn't a big issue. It has obviously been recently renovated and is very clean. There was tea/coffee and milk which was a convenient touch. I would recommend this Airbnb.
2016-09-11T04:00:00.000Z,10108388,Hye Ryoung,"If you are looking for room with have the best location and the most comfortable room condition, Desireé's room is just what you looking for. It's exactly same as the pictures, super clean, large enough for 1 or 2 person and you need only 3 mins walk from the Museum Station. It's also close to the mart, convenience store and easy to take a taxi. What I love the most is that it's just near the Hyde Park. It means that you could walk there every morning and night with beautiful view. And comfortable bed, clean and large shower booth, big screen TV with Samsung Smart-hub, big dinning table... everything in room was ready for your perfect trip. In addition, Desireé is really kind, good-hearted host. I couldn't meet her but she always answer kindly to my messages and give help everytime :D Don't miss this room!! "
2016-09-13T04:00:00.000Z,10108388,Anne,"Desirée is an excellent host. Quick to respond to questions and most helpful. The accommodation itself is spacious and exceedingly clean/tidy. The location is excellent - near to the Museum train station (direct connection to airport in only 15min) and a very pleasant 15min stroll, via Hyde Park, to Martin's place. I would definitely recommend the accommodation to both business travelers and tourists."
2016-09-17T04:00:00.000Z,10108388,Gabriella,"A lovely, clean and spacious apartment right on Hyde Park. We loved the apartment and the little touches - a hand written note and fresh flowers. Thanks for having us, Desiree"
2016-09-22T04:00:00.000Z,10108388,Janine,"My daughter and I came to Sydney for her medical school interview.  Desiree was an outstanding host - providing detailed instructions on every stage of our stay, including our last day where she kindly offered for us to check out later than the arranged time.  The apartment was immaculate and really did provide a home away from home. You could seriously just turn up at his place as everything is provided for the guest's use. Desiree thought of all the little special touches - from fresh fruit and sparkling water to chocolates and flowers.  The location is fantastic - walking distance to all that Sydney has to offer.   Her guide book and restaurant recommendations were wonderful.  Highly recommended  - better than any hotel stay!  We  will be back again!  Many thanks Desiree"
2016-09-29T04:00:00.000Z,10108388,Shane,Wow my best Airbnb experience by far. Great location very clean and comfortable. Desireé is a wonderful host and her apartment is just fantastic.
2016-10-04T04:00:00.000Z,10108388,Mai,Really lovely apartment in a really convenient location. The apartment was really well equipped and beautifully maintained. Probably one of the best Airbnb locations we have ever stayed in…thank you so much for everything Desiree!!
2016-10-08T04:00:00.000Z,10108388,Alex,Absolutely divine! Lovely spotless apartment in a fabulous location.
2016-10-13T04:00:00.000Z,10108388,Ruby,"Everything is perfect! Location is great. House was very clean and tidy. Desireé is a very kind, helpful and responsible. Our communication are very smooth, no problem at all. It must be one of my favourite airbnb stay! Thank you for the lovely flowers and chocolates. Highly recommend to stay in Desireé 's place for your next accommodation! "
2016-10-21T04:00:00.000Z,10108388,Stephen,HiWe had such a great time staying with Desiree.  The flat is perfect and centrally located. We couldn't recommend a better host.Steve and Lucy 
2016-10-23T04:00:00.000Z,10108388,Alfie,"What an amazing apartment! I would highly recommend this apartment! I stayed here with my partner and we had plenty of space. It was in a perfect location right across from Hyde park. I did not use the pool but the apartment does have a roof top heated pool which looked great. Apartment was clean and the bed was comfy. Desireé was a wonderful host and had some lovely touches such as stocking the fridge with beers and provided snacks, fruit and milk etc. the bathroom was also stocked with products and didn't even need to use my own shampoo etc. We also were allowed an early check in and a late check out which was just amazing. I will be staying here again on my next visit. "
2016-11-03T04:00:00.000Z,10108388,Abi,"This was a sensational experience from start to finish. Desireé was exceptionally communicative and helpful, across arrival instructions and helpful hints, to being extremely flexible with my check in and departure times from the property. She was wonderfully generous with items left in the fridge for me to help myself to, and even some lovely fresh flowers for me on arrival. It's a gorgeous apartment right in the hub of the city BUT with the bedroom double glazed I had some of the best nights sleeps here I've had in ages. Terrific stay. Best part? Uber wide screen Tv and free NETFLIX! I loved this apartment. Don't hesitate to book."
2016-11-13T05:00:00.000Z,10108388,Bobbie,Desiree certainly knows how to make her guests feel welcome. Fresh flowers and chocolates on arrival is an example. Her attention to detail was very much appreciated and one of my best airbnb experiences to date. She was also quick to respond to all queries. The apartment is as shown in the photos and immaculately clean. Dont hesitate to stay here!
2016-11-17T05:00:00.000Z,10108388,Mariano,Todo ha sido perfecto! La comodidad del apartamento es aún mejor en vivo que en las fotos. Los detalles y amabilidad de Desiree son grandiosos. Sin duda aconsejo por ubicación y comodidades este apartamento para conocer la preciosa Sydney es perfecto!
2016-11-23T05:00:00.000Z,10108388,Hilda,"Our host Desiree is fantastic she had everything ready for us.  It was so easy we just turned the key and everything was there.  She kept in contact with me to make sure everything was ok which was very thoughtful.  There was fresh roses in the apartment really lovely touch also lots of groceries like tea bags, coffee, milk etc. which was great after a long flight.  There are even bath robes and lovely fluffy towels The apartment is beautiful very luxurious, we loved it.  It's spotlessly clean, great TV, WIFI, everything you need and more. It's a great location. Very easy to walk around from and also Museum station is right on the door step. It was our first visit to Sydney and should we go back I would love to stay here again.  I can't thank Desiree enough. We were absolutely thrilled with it. Truly 5 star."
2016-11-26T05:00:00.000Z,10108388,Reed,"A lovely, comfortable, well decorated apartment in a great location. Very friendly host. I can't wait to stay again. "
2016-12-04T05:00:00.000Z,10108388,Andrew,"Where do we begin? Desireé is a wonderfully thoughtful host that made our stay so special. The apartment looks exactly as pictured - modern, comfortable and clean. The location is fabulous and central to everything! This apartment does not disappoint! Our only regret is that we didn't stay for longer. We will certainly be back the next time we are in Sydney! Thank you Desireé!"
2016-12-09T05:00:00.000Z,10108388,Judith,"My parents loved Desirée's flat. She had left a hand written note and ferrero rocher as well as beautiful, fresh flowers to make it a special welcome. A perfectly stocked kitchen and tasty tea made it really homely. It was also spotless clean and the African styled furnishings gave it a memorable touch. The house has friendly reception staff and they were helpful with giving directions. The location is sublime as it overlooks Hyde Park which is really close to both parts of the city centre. We highly recommend the flat and would happily stay again in the future. Thanks!"
2016-12-14T05:00:00.000Z,10108388,Laura,My stay at Desireé's apartment was one of my best experiences yet! She's a phenomenal host and the apartment has everything a traveler could need. It's really a luxury stay. Loved it!!
2017-01-05T05:00:00.000Z,10108388,Vanessa,Desiree was a fantastic host with a lovely apartment in a great location in Sydney! 
2017-01-13T05:00:00.000Z,10108388,Christopher,"Centrally located, comfortable, 4 star quality, beautifully decorated apartment with everything you could need including a lovely view of Hyde Park. We thoroughly enjoyed our stay and are already looking forward to staying here again. Desireé was helpful and responsive. We miss it already. "
2017-01-20T05:00:00.000Z,10108388,Aika,"Desiree's place was beyond our expectations!! The interior of the home was very clean and modern. The location was perfect for exploring the city, and communication with Desiree was always very clear with quick response. If we ever go back to Sydney we will definitely book with her again!! "
2017-01-29T05:00:00.000Z,10108388,Clara,"The apartment is really well located, a stunning view from the rooftop pool on the Anzac Memorial and the Sydney eye tower. Desireé is helpful and kind! A really good address!"
2017-02-02T05:00:00.000Z,10108388,Katalin,"Loved staying at Your place, great location, 20 min walk to Opera House, close to great shopping and dining area...Thank You for the chocolate and the flowers!!!"
2017-02-06T05:00:00.000Z,10108388,Deborah,"Loved this apartment.  It is located across from beautiful Hyde Park.  You can easily walk to the botanical gardens, many museums and art galleries, the opera house and much more.  The apartment itself is beautiful, nicely furnished, has all the amenities you would want including coffee, tea, milk, cookies, fruit and more.  There is a convenience store right next to it.  Desiree could not have been warmer or more helpful. She was available any time we had a question.  We already asked to book another stay and we will recommend her place to friends."
2017-02-14T05:00:00.000Z,10108388,Marie,"This is a very nice condo, location was awesome.  We walked everywhere and went to some of the restaurants Desiree recommended, we were not disappointed.  Had a great stay and most certainly would love to do it again. "
2017-02-19T05:00:00.000Z,10108388,Mike,"The apartment was perfectly located and very lovely.  It's just as nice as the pics, and Desiree was the perfect host.  The neighborhood is wonderful, and the guidebook Desiree provided was very useful.  Definitely go to Messina at least once for gelato (we went twice).  We also loved the ARTERY gallery, and bought some nice gifts for friends back home and even a cool painting that I could carry on to the plane.  Overall a great experience and a perfect spot to end our trip to Australia in style."
2017-02-27T05:00:00.000Z,10108388,Ines,"The appartment is very confortable, very clean and new. It is like it's shown no pictures. Desiree was really helpful and left us the basic stuff for everyday needs, such us coffee, tea, sugar and bathroom supplies. The location is convenient, easy to get from the airport and with lots of buses stops, in a nice area. We had a great time! "
2017-03-05T05:00:00.000Z,10108388,Arbel,"This is best place to stay in Sydney! Just few steps to the Hyde Park. Right in the central area which is easy to travel,exploring and food hunting.When we arrived this beautiful apartment. Everything you see make you feel like home. Because we were there for the Sydney gay and lesbian mardi gras. You can watch the parade at the balcony (Best view ever).And we thank you for the host making our trip in Sydney unforgettable."
2017-03-09T05:00:00.000Z,10108388,Mirko,"Best apartment ever, super central in the heart of Sydney, 100% recommended, check it out!"
2017-03-11T05:00:00.000Z,10108388,Sarah,My husband and I had a wonderful time staying in Desireé's beautiful apartment. Would definitely stay again.
2017-03-21T04:00:00.000Z,10108388,Richard,"This is a lovely apartment, in a hotel/serviced apartment building.  For once the pictures really don't do it justice.  The hotel rooms get marked down for being dated in reviews on hotel sites, but this apartment certainly isn't.  It's centrally located: it has Darlinghurst's little strip of restaurants just around the corner, and central Sydney equally close in the other direction.  I was here for a week in March and it (unusually) rained every day, so the 60"" UHD Samsung smart TV with Netflix and Stan (Aussie streaming), as well as Apple TV, was particularly welcome, as was the small gym on the roof.  The pool was less useful, but would be great normally.  Desireé is a very friendly host too.  Highly recommended."
2017-03-24T04:00:00.000Z,10108388,Ishara,"Desireé’s apartment is the perfect place to explore Sydney city from. Perfectly central to all city sights. The apartment was super clean and neat. It hosts beautiful city views, a quick 5 minute walk to Museum rail station, and a hop to great restaurants and nightlife. The apartment is tastefully decorated with art and books from adventurous travels; furnished and accessorized with absolutely everything that I could require, plus more. I was impressed at the Desireé's thoughtfulness in accommodating her guests needs. Such things as a kind welcome note. Petite chocolates, mini fresh milk packs in the fridge, expresso machine and every conceivable toiletry item one could need inside a bathroom cabinet. Discreetly rolled up extension cords so you never have to look for one to reach the wall socket to charge your digital devices. The bed was comfortable, where sprigs of fragrant lavender greeted us laid upon freshly rolled up towels. We loved our stay and highly recommend Desireé as a host. She communicated well, was always polite and prompt with messaging all required information upon booking. There's no doubt why Desireé has been voted as a super host. You will be delighted."
2017-04-06T04:00:00.000Z,10108388,Annamarie,This is a wonderful place to stay comfortable and clean easy access and very close to Museum Station and  beautiful Hyde Park. The host is marvelous and provided us with so many wonderful amenities. We would definitely stay here again .
2017-04-15T04:00:00.000Z,10108388,Corey,Desireé is a wonderful host. She's easy to contact and responds promptly when you send her an email. Her place is very comfortable and clean. She let us arrive early and we had no problem staying an extra night. We really appreciated that!! Transport to the city and surrounding areas are very close to her place. Great place to walk around lots to see and do. I would definitely stay again :)
2017-04-19T04:00:00.000Z,10108388,Fay,"Lovely, tastefully designed and very clean apartment in a great location. We had high expectations having read the rave reviews and it certainly did not disappoint. "
